장기요양기관코드,기관유형코드,,,
34313000242,C03,,,
34315000011,C01,,,
34315000011,C02,,,
34315000011,C06,,,
34315000040,C01,,,
34315000040,C02,,,
34315000051,C01,,,
34315000051,C02,,,
34315000069,C01,,,
34315000069,C02,,,
34315000076,C01,,,
34315000077,C01,,,
34315000107,C01,,,
34315000115,C01,,,
34315000115,C02,,,
34315000115,C03,,,
34315000117,C01,,,
34315000117,C02,,,
34315000119,C03,,,
34315000121,C01,,,
34315000125,C03,,,
34315000128,C01,,,
34315000131,C01,,,
34315000133,C01,,,
34315000133,C02,,,
34315000133,C03,,,
34315000138,C03,,,
34315000140,C01,,,
34315000140,C02,,,
34315000142,C03,,,
34315000148,C03,,,
34315000149,C03,,,
34315000155,C03,,,
34315000156,C02,,,
34315000160,C01,,,
34315000160,C02,,,
34315000164,C05,,,
34371000019,C01,,,
34371000019,C02,,,
34371000075,C01,,,
34371000075,C02,,,
34372000036,C01,,,
34372000037,C01,,,
34372000037,C02,,,
34372000039,C01,,,
34372000040,C01,,,
34372000042,C01,,,
34373000029,C01,,,
34373000029,C02,,,
34373000065,C01,,,
34373000065,C02,,,
34373000074,C01,,,
34373000075,C01,,,
34373000075,C02,,,
34373000076,C01,,,
34373000076,C02,,,
34373000081,C01,,,
34373000081,C02,,,
34373000082,C01,,,
34373000082,C02,,,
34373000083,C01,,,
34373000083,C02,,,
34373000085,C01,,,
34373000089,C01,,,
34373000091,C01,,,
34373000091,C02,,,
34373000093,C01,,,
34373000093,C02,,,
34373000098,C01,,,
34373000098,C02,,,
34373000103,C01,,,
34374000009,C02,,,
34374000038,C03,,,
34374000063,C03,,,
34374000072,C03,,,
34374000073,C01,,,
34374000073,C02,,,
34374000077,C01,,,
34374000085,C01,,,
34374000085,C02,,,
34374000095,C01,,,
34374000095,C02,,,
34374000107,C01,,,
34374000107,C02,,,
34374000112,C03,,,
34374500016,C01,,,
34374500037,C01,,,
34374500051,C01,,,
34374500052,C01,,,
34374500052,C03,,,
34374500053,C01,,,
34374500053,C02,,,
34374500053,C06,,,
34375000026,C01,,,
34375000026,C02,,,
34375000026,C03,,,
34375000040,C01,,,
34375000040,C05,,,
34375000069,C03,,,
34375000070,C03,,,
34375000071,C01,,,
34375000071,C02,,,
34375000072,C01,,,
34375000072,C02,,,
34375000073,C03,,,
34375000074,C03,,,
34375000075,C03,,,
34375000078,C01,,,
34375000078,C02,,,
34375000082,C01,,,
34376000027,C01,,,
34376000027,C02,,,
34376000042,C01,,,
34376000058,C01,,,
34376000080,C01,,,
34376000080,C03,,,
34376000081,C01,,,
34377000019,C01,,,
34377000019,C02,,,
34377000019,C03,,,
34377000024,C01,,,
34377000024,C02,,,
34377000027,C01,,,
34377000035,C01,,,
34377000035,C03,,,
34377000072,C01,,,
34377000080,C01,,,
34377000080,C02,,,
34377000082,C01,,,
34377000082,C03,,,
34377000083,C01,,,
34377000083,C02,,,
34377000084,C01,,,
34377000084,C02,,,
34377000085,C01,,,
34377000085,C02,,,
34377000090,C01,,,
34377000092,C03,,,
34377000093,C03,,,
34377000094,C03,,,
34377000095,C01,,,
34377000095,C02,,,
34377000096,C01,,,
34377000096,C02,,,
34377000098,C01,,,
34377000098,C02,,,
34380000026,C01,,,
34380000026,C02,,,
34380000029,C01,,,
34380000029,C02,,,
34380000032,C01,,,
34380000032,C02,,,
34380000032,C03,,,
34380000038,C01,,,
34380000038,C02,,,
34413000058,C01,,,
34413000058,C02,,,
34413000058,C03,,,
34413000060,C01,,,
34413000060,C02,,,
34413000076,C03,,,
34413000108,C01,,,
34413000108,C02,,,
34413000123,C02,,,
34413000123,C03,,,
34413000164,C01,,,
34413000164,C02,,,
34413000193,C01,,,
34413000194,C01,,,
34413000194,C02,,,
34413000201,C01,,,
34413000201,C02,,,
34413000217,C01,,,
34413000217,C02,,,
34413000237,C01,,,
34413000237,C02,,,
34413000256,C01,,,
34413000256,C02,,,
34413000256,C03,,,
34413000277,C01,,,
34413000277,C02,,,
34413000277,C06,,,
34413000294,C01,,,
34413000296,C01,,,
34413000296,C02,,,
34413000296,C03,,,
34413000297,C01,,,
34413000308,C01,,,
34413000308,C02,,,
34413000308,C06,,,
34413000317,C03,,,
34413000318,C01,,,
34413000318,C03,,,
34413000321,C03,,,
34413000328,C01,,,
34413000328,C03,,,
34413000330,C03,,,
34413000342,C01,,,
34413000342,C02,,,
34413000342,C03,,,
34413000343,C01,,,
34413000346,C03,,,
34413000349,C01,,,
34413000349,C02,,,
34413000354,C01,,,
34413000354,C02,,,
34413000361,C01,,,
34413000361,C02,,,
34413000371,C01,,,
34413000371,C02,,,
34413000375,C01,,,
34413000375,C02,,,
34413000384,C01,,,
34413000387,C01,,,
34413000387,C02,,,
34413000388,C03,,,
34413000396,C01,,,
34413000396,C02,,,
34413000396,C03,,,
34413000397,C03,,,
34413000400,C03,,,
34413000408,C01,,,
34413000408,C03,,,
34413000414,C01,,,
34413000414,C03,,,
34413000416,C01,,,
34413000416,C02,,,
34413000418,C01,,,
34413000419,C01,,,
34413000419,C02,,,
34413000419,C05,,,
34413000420,C01,,,
34413000420,C02,,,
34413000420,C03,,,
34413000421,C01,,,
34413000421,C02,,,
34413000422,C03,,,
34413000424,C03,,,
34413000426,C01,,,
34413000426,C03,,,
34413000427,C01,,,
34413000427,C02,,,
34413000434,C01,,,
34413000434,C02,,,
34413000437,C03,,,
34413000437,C06,,,
34413000442,C01,,,
34413000442,C02,,,
34413000442,C03,,,
34413000464,C01,,,
34413000464,C02,,,
34413000472,C01,,,
34415000017,C01,,,
34415000017,C02,,,
34415000022,C01,,,
34415000022,C02,,,
34415000069,C01,,,
34415000072,C01,,,
34415000072,C02,,,
34415000086,C01,,,
34415000090,C01,,,
34415000090,C02,,,
34415000091,C01,,,
34415000091,C02,,,
34415000118,C01,,,
34415000123,C01,,,
34415000123,C02,,,
34415000124,C03,,,
34415000127,C01,,,
34415000134,C01,,,
34415000136,C01,,,
34415000138,C01,,,
34415000139,C01,,,
34415000140,C01,,,
34415000141,C01,,,
34415000145,C01,,,
34415000145,C02,,,
34415000146,C01,,,
34415000150,C01,,,
34415000151,C01,,,
34415000152,C01,,,
34415000155,C01,,,
34415000157,C01,,,
34415000159,C01,,,
34415000160,C01,,,
34415000161,C01,,,
34415000166,C01,,,
34415000167,C01,,,
34415000167,C02,,,
34415000174,C01,,,
34415000175,C01,,,
34418000063,C01,,,
34418000063,C02,,,
34418000084,C03,,,
34418000089,C01,,,
34418000089,C02,,,
34418000102,C01,,,
34418000102,C02,,,
34418000102,C03,,,
34418000104,C01,,,
34418000104,C02,,,
34418000104,C05,,,
34418000108,C01,,,
34418000108,C02,,,
34418000109,C01,,,
34418000109,C02,,,
34418000109,C05,,,
34418000112,C01,,,
34418000112,C02,,,
34418000124,C06,,,
34418000125,C01,,,
34418000125,C02,,,
34418000126,C01,,,
34418000128,C01,,,
34418000128,C03,,,
34418000136,C01,,,
34418000136,C02,,,
34418000138,C01,,,
34418000143,C03,,,
34418000145,C01,,,
34418000147,C01,,,
34418000147,C02,,,
34418000156,C01,,,
34418000164,C01,,,
34418000164,C02,,,
34418000172,C01,,,
34418000172,C03,,,
34420000142,C01,,,
34420000142,C02,,,
34420000149,C01,,,
34420000149,C02,,,
34420000150,C01,,,
34420000150,C05,,,
34420000157,C01,,,
34420000157,C02,,,
34420000157,C03,,,
34420000161,C01,,,
34420000161,C02,,,
34420000164,C01,,,
34420000164,C02,,,
34420000166,C01,,,
34420000166,C02,,,
34420000170,C01,,,
34420000170,C02,,,
34420000179,C01,,,
34420000179,C02,,,
34420000181,C01,,,
34420000181,C02,,,
34420000183,C01,,,
34420000188,C01,,,
34420000188,C02,,,
34420000195,C01,,,
34420000195,C02,,,
34420000195,C05,,,
34420000200,C01,,,
34420000200,C02,,,
34420000209,C01,,,
34420000209,C02,,,
34420000216,C01,,,
34420000216,C02,,,
34420000220,C01,,,
34420000220,C02,,,
34420000223,C01,,,
34420000223,C02,,,
34420000225,C01,,,
34420000227,C01,,,
34420000227,C02,,,
34420000229,C01,,,
34420000231,C01,,,
34420000231,C03,,,
34420000234,C01,,,
34420000234,C02,,,
34420000236,C01,,,
34420000239,C03,,,
34420000246,C01,,,
34420000246,C02,,,
34420000250,C01,,,
34420000250,C02,,,
34420000252,C01,,,
34420000252,C02,,,
34420000256,C01,,,
34420000256,C02,,,
34421000007,C01,,,
34421000007,C02,,,
34421000022,C01,,,
34421000022,C02,,,
34421000022,C03,,,
34421000029,C01,,,
34421000029,C02,,,
34421000075,C01,,,
34421000075,C02,,,
34421000076,C01,,,
34421000076,C02,,,
34421000077,C01,,,
34421000077,C02,,,
34421000118,C01,,,
34421000118,C02,,,
34421000121,C01,,,
34421000121,C02,,,
34421000124,C01,,,
34421000136,C01,,,
34421000136,C02,,,
34421000136,C06,,,
34421000139,C01,,,
34421000139,C02,,,
34421000146,C06,,,
34421000148,C01,,,
34421000148,C02,,,
34421000150,C01,,,
34421000150,C02,,,
34421000151,C03,,,
34421000155,C01,,,
34421000156,C01,,,
34421000156,C02,,,
34421000157,C03,,,
34421000158,C01,,,
34421000158,C02,,,
34421000161,C01,,,
34421000161,C02,,,
34421000163,C01,,,
34421000163,C02,,,
34421000163,C03,,,
34421000165,C01,,,
34421000165,C02,,,
34421000166,C01,,,
34421000166,C02,,,
34421000166,C05,,,
34421000168,C01,,,
34421000168,C02,,,
34421000170,C01,,,
34421000171,C01,,,
34421000171,C02,,,
34421000174,C01,,,
34421000175,C01,,,
34421000175,C02,,,
34421000187,C01,,,
34421000187,C02,,,
34421000191,C03,,,
34423000021,C03,,,
34423000036,C01,,,
34423000036,C02,,,
34423000042,C03,,,
34423000051,C01,,,
34423000051,C03,,,
34423000066,C01,,,
34423000071,C03,,,
34423000077,C03,,,
34423000093,C01,,,
34423000093,C02,,,
34423000101,C01,,,
34423000101,C02,,,
34423000101,C03,,,
34423000114,C01,,,
34423000114,C02,,,
34423000114,C03,,,
34423000117,C01,,,
34423000117,C02,,,
34423000125,C01,,,
34423000125,C02,,,
34423000127,C03,,,
34423000131,C01,,,
34423000131,C02,,,
34423000133,C01,,,
34423000133,C02,,,
34423000133,C03,,,
34423000136,C03,,,
34423000137,C01,,,
34423000137,C02,,,
34423000137,C03,,,
34423000137,C06,,,
34423000139,C01,,,
34423000139,C02,,,
34423000141,C01,,,
34423000141,C02,,,
34423000142,C03,,,
34423000145,C03,,,
34423000147,C01,,,
34423000147,C02,,,
34423000148,C03,,,
34423000152,C01,,,
34423000152,C02,,,
34423000158,C01,,,
34423000158,C02,,,
34423000160,C01,,,
34423000160,C03,,,
34423000166,C01,,,
34423000166,C02,,,
34423000167,C03,,,
34423000177,C01,,,
34423000180,C03,,,
34423000186,C03,,,
34423000187,C01,,,
34423000187,C03,,,
34423000193,C06,,,
34423000196,C01,,,
34423000198,C01,,,
34423000198,C02,,,
34423000200,C01,,,
34423000200,C02,,,
34423000202,C01,,,
34423000202,C02,,,
34423000205,C01,,,
34423000205,C02,,,
34423000208,C01,,,
34423000208,C02,,,
34423000208,C03,,,
34423000209,C01,,,
34423000209,C03,,,
34423000211,C01,,,
34423000211,C03,,,
34423000214,C01,,,
34423000217,C03,,,
34423000218,C01,,,
34423000218,C02,,,
34423000219,C01,,,
34423000219,C02,,,
34423000222,C03,,,
34423000224,C01,,,
34423000224,C02,,,
34425000001,C03,,,
34425000020,C01,,,
34425000020,C02,,,
34425000020,C06,,,
34425000033,C01,,,
34425000033,C03,,,
34425000053,C01,,,
34425000053,C02,,,
34425000064,C01,,,
34427000077,C01,,,
34427000077,C02,,,
34427000085,C01,,,
34427000085,C02,,,
34427000085,C03,,,
34427000100,C01,,,
34427000100,C02,,,
34427000100,C03,,,
34427000101,C01,,,
34427000101,C02,,,
34427000101,C03,,,
34427000107,C01,,,
34427000108,C01,,,
34427000108,C03,,,
34427000110,C01,,,
34427000110,C02,,,
34427000117,C01,,,
34427000117,C02,,,
34427000118,C01,,,
34427000118,C02,,,
34427000118,C03,,,
34427000122,C01,,,
34427000122,C02,,,
34427000122,C03,,,
34427000125,C01,,,
34427000125,C03,,,
34427000127,C01,,,
34427000127,C02,,,
34427000127,C03,,,
34427000128,C01,,,
34427000129,C01,,,
34427000129,C03,,,
34427000130,C01,,,
34427000131,C01,,,
34427000131,C03,,,
34427000136,C01,,,
34427000141,C03,,,
34427000142,C01,,,
34427000142,C02,,,
34427000142,C03,,,
34427000147,C01,,,
34427000147,C02,,,
34427000147,C03,,,
34427000148,C01,,,
34427000148,C02,,,
34427000148,C03,,,
34427000151,C01,,,
34427000151,C03,,,
34427000152,C01,,,
34427000152,C03,,,
34427000155,C01,,,
34427000155,C03,,,
34427000159,C03,,,
34427000160,C01,,,
34427000162,C01,,,
34427000165,C01,,,
34427000165,C02,,,
34427000165,C03,,,
34427000167,C01,,,
34427000168,C01,,,
34427000168,C03,,,
34427000169,C01,,,
34427000169,C02,,,
34471000054,C01,,,
34471000054,C02,,,
34471000054,C03,,,
34471000056,C01,,,
34471000056,C02,,,
34471000056,C03,,,
34471000057,C01,,,
34471000057,C02,,,
34471000065,C01,,,
34471000065,C02,,,
34471000065,C03,,,
34471000068,C01,,,
34471000068,C02,,,
34471000082,C03,,,
34471000083,C01,,,
34471000083,C02,,,
34471000084,C01,,,
34471000084,C02,,,
34471000085,C01,,,
34471000085,C02,,,
34471000086,C01,,,
34471000086,C03,,,
34471000090,C01,,,
34471000090,C02,,,
34471000090,C03,,,
34471000090,C05,,,
34471000092,C01,,,
34471000092,C02,,,
34471000094,C01,,,
34471000102,C01,,,
34471000102,C02,,,
34471000107,C01,,,
34471000107,C02,,,
34471000108,C03,,,
34471000114,C01,,,
34471000114,C02,,,
34471000114,C03,,,
34473000052,C01,,,
34473000052,C02,,,
34476000009,C01,,,
34476000009,C02,,,
34476000042,C01,,,
34476000042,C02,,,
34476000042,C03,,,
34476000049,C01,,,
34476000049,C02,,,
34476000049,C03,,,
34476000049,I31,,,
34476000049,I32,,,
34476000053,C01,,,
34476000053,C02,,,
34476000061,C01,,,
34476000061,C02,,,
34476000061,C03,,,
34476000063,C01,,,
34476000063,C02,,,
34476000063,C03,,,
34476000070,C01,,,
34476000073,C01,,,
34476000073,C02,,,
34476000073,C03,,,
34476000073,C04,,,
34476000073,I31,,,
34476000078,C01,,,
34476000078,C02,,,
34476000078,C03,,,
34476000084,C03,,,
34476000095,C03,,,
34476000102,C01,,,
34476000103,C05,,,
34476000109,C01,,,
34476000109,C02,,,
34476000111,C05,,,
34476000114,C01,,,
34476000114,C02,,,
34476000115,C03,,,
34476000122,C01,,,
34476000122,C02,,,
34476000122,C03,,,
34476000122,I31,,,
34477000009,C01,,,
34477000009,C02,,,
34477000017,C01,,,
34477000017,C02,,,
34477000020,C03,,,
34477000036,C01,,,
34477000049,C01,,,
34477000049,C03,,,
34477000051,C01,,,
34477000051,C02,,,
34477000059,C01,,,
34477000059,C02,,,
34477000067,C01,,,
34477000067,C02,,,
34477000082,C01,,,
34477000085,C01,,,
34477000085,C02,,,
34477000088,C01,,,
34477000088,C03,,,
34477000090,C01,,,
34477000091,C01,,,
34477000091,C02,,,
34477000094,C01,,,
34477000096,C01,,,
34479000027,C01,,,
34479000027,C02,,,
34479000031,C01,,,
34479000031,C02,,,
34479000046,C01,,,
34479000046,C02,,,
34479000046,C03,,,
34479000049,C01,,,
34479000049,C02,,,
34479000056,C01,,,
34479000056,C02,,,
34479000058,C01,,,
34479000058,C02,,,
34479000066,C01,,,
34479000066,C02,,,
34479000066,C03,,,
34479000068,C01,,,
34479000068,C02,,,
34479000069,C01,,,
34479000070,C01,,,
34479000070,C02,,,
34480000008,C03,,,
34480000024,C01,,,
34480000024,C02,,,
34480000024,C03,,,
34480000024,C06,,,
34480000026,C03,,,
34480000033,C03,,,
34480000041,C01,,,
34480000041,C02,,,
34480000045,C01,,,
34480000045,C02,,,
34480000045,C06,,,
34480000046,C01,,,
34480000046,C03,,,
34480000048,C01,,,
34480000048,C02,,,
34480000054,C01,,,
34480000054,C02,,,
34480000073,C01,,,
34480000073,C02,,,
34480000073,C03,,,
34480000074,C01,,,
34480000074,C02,,,
34480000082,C01,,,
34480000082,C02,,,
34480000082,C06,,,
34480000083,C01,,,
34480000083,C02,,,
34480000085,C01,,,
34480000086,C01,,,
34480000086,C05,,,
34480000087,C01,,,
34480000087,C02,,,
34480000092,C01,,,
34480000092,C03,,,
34480000098,C03,,,
34480000104,C01,,,
34480000104,C02,,,
34480000108,C01,,,
34480000108,C02,,,
34480000111,C01,,,
34480000112,C01,,,
34480000113,C01,,,
34480000113,C05,,,
34480000116,C01,,,
34480000116,C02,,,
34480000117,C03,,,
34480000120,C03,,,
34480000127,C01,,,
34481000003,C03,,,
34481000028,C03,,,
34481000039,C03,,,
34481000052,C01,,,
34481000052,C02,,,
34481000052,C03,,,
34481000052,C06,,,
34481000084,C01,,,
34481000084,C02,,,
34481000091,C01,,,
34481000091,C02,,,
34481000092,C03,,,
34481000108,C03,,,
34481000110,C01,,,
34481000112,C01,,,
34481000112,C02,,,
34481000112,C03,,,
34481000114,C01,,,
34481000114,C02,,,
34481000114,C03,,,
34481000114,I31,,,
34481000115,C01,,,
34481000115,C03,,,
34481000118,C01,,,
34481000118,C02,,,
34481000119,C01,,,
34481000119,C02,,,
34481000120,C01,,,
34481000120,C02,,,
34481000132,C01,,,
34481000132,C02,,,
34481000136,C01,,,
34481000137,C01,,,
34481000143,C03,,,
34481000146,C01,,,
34481000147,C01,,,
34481000153,C01,,,
34481000153,C02,,,
34481000153,C05,,,
34481000153,C06,,,
34481000157,C01,,,
34481000157,C02,,,
34481000158,C01,,,
34481000158,C02,,,
34482500002,C01,,,
34482500002,C02,,,
34482500034,C01,,,
34482500034,C02,,,
34482500034,C05,,,
34482500059,C06,,,
34482500069,C01,,,
34482500071,C02,,,
34482500072,C01,,,
34482500072,C02,,,
34482500072,C05,,,
34482500078,C01,,,
34482500078,C02,,,
34482500085,C01,,,
34482500089,C03,,,
34482500091,C01,,,
34482500091,C02,,,
34482500092,C01,,,
34482500092,C02,,,
34482500094,C01,,,
34482500094,C02,,,
34482500095,C01,,,
34482500095,C02,,,
34482500096,C01,,,
34482500096,C02,,,
34482500097,C01,,,
34482500097,C02,,,
34483000048,C03,,,
34483000052,C05,,,
34483000063,C01,,,
34483000063,C02,,,
34483000063,C03,,,
34511000081,C01,,,
34511000081,C02,,,
34511000127,C03,,,
34511000136,C03,,,
34511000148,C03,,,
34511000193,C01,,,
34511000193,C02,,,
34511000220,C01,,,
34511000220,C02,,,
34511000231,C01,,,
34511000233,C01,,,
34511000233,C02,,,
34511000259,C01,,,
34511000259,C02,,,
34511000267,C01,,,
34511000267,C02,,,
34511000278,C01,,,
34511000278,C02,,,
34511000281,C01,,,
34511000281,C02,,,
34511000294,C01,,,
34511000294,C02,,,
34511000296,C01,,,
34511000296,C02,,,
34511000297,C01,,,
34511000333,C01,,,
34511000333,C02,,,
34511000335,C01,,,
34511000335,C03,,,
34511000345,C01,,,
34511000345,C02,,,
34511000346,C01,,,
34511000346,C02,,,
34511000346,C03,,,
34511000349,C01,,,
34511000349,C02,,,
34511000349,C03,,,
34511000363,C01,,,
34511000363,C03,,,
34511000369,C03,,,
34511000373,C01,,,
34511000373,C02,,,
34511000373,C03,,,
34511000387,C01,,,
34511000392,C01,,,
34511000392,C03,,,
34511000395,C01,,,
34511000395,C02,,,
34511000399,C01,,,
34511000399,C02,,,
34511000399,C03,,,
34511000403,C01,,,
34511000403,C02,,,
34511000406,C01,,,
34511000406,C02,,,
34511000406,C03,,,
34511000407,C01,,,
34511000407,C02,,,
34511000408,C01,,,
34511000408,C02,,,
34511000408,C03,,,
34511000410,C01,,,
34511000410,C02,,,
34511000414,C06,,,
34511000422,C01,,,
34511000422,C02,,,
34511000427,C01,,,
34511000427,C02,,,
34511000429,C01,,,
34511000429,C02,,,
34511000431,C03,,,
34511000434,C01,,,
34511000434,C02,,,
34511000439,C06,,,
34511000441,C03,,,
34511000442,C03,,,
34511000444,C01,,,
34511000444,C02,,,
34511000446,C01,,,
34511000446,C02,,,
34511000446,C03,,,
34511000448,C01,,,
34511000448,C02,,,
34511000448,C03,,,
34511000449,C01,,,
34511000449,C02,,,
34511000450,C01,,,
34511000450,C02,,,
34511000453,C01,,,
34511000453,C02,,,
34511000455,C01,,,
34511000455,C02,,,
34511000455,C03,,,
34511000456,C01,,,
34511000456,C02,,,
34511000458,C01,,,
34511000458,C02,,,
34511000462,C03,,,
34511000466,C01,,,
34511000466,C02,,,
34511000467,C01,,,
34511000467,C02,,,
34511000468,C01,,,
34511000468,C02,,,
34511000469,C06,,,
34511000471,C01,,,
34511000471,C02,,,
34511000476,C01,,,
34511000476,C02,,,
34511000478,C01,,,
34511000478,C03,,,
34511000479,C01,,,
34511000479,C02,,,
34511000480,C01,,,
34511000480,C02,,,
34511000482,C01,,,
34511000482,C02,,,
34511000484,C01,,,
34511000484,C02,,,
34511000492,C06,,,
34511000494,C01,,,
34511000494,C02,,,
34511000498,C01,,,
34511000498,C02,,,
34511000499,C01,,,
34511000499,C02,,,
34511000500,C01,,,
34511000500,C02,,,
34511000501,C01,,,
34511000501,C02,,,
34511000501,C05,,,
34511000507,C03,,,
34511000516,C01,,,
34511000516,C02,,,
34511000516,C03,,,
34511000519,C03,,,
34511000520,C01,,,
34511000522,C01,,,
34511000522,C02,,,
34511000525,C03,,,
34511000526,C01,,,
34511000526,C03,,,
34511000529,C01,,,
34511000529,C03,,,
34511000530,C01,,,
34511000530,C03,,,
34511000532,C01,,,
34511000532,C03,,,
34511000534,C01,,,
34511000534,C02,,,
34511000538,C03,,,
34511000539,C01,,,
34511000539,C02,,,
34511000540,C01,,,
34511000540,C02,,,
34511000541,C01,,,
34511000541,C02,,,
34511000542,C01,,,
34511000542,C02,,,
34511000543,C01,,,
34511000543,C02,,,
34511000544,C01,,,
34511000544,C03,,,
34511000545,C01,,,
34511000545,C02,,,
34511000546,C01,,,
34511000546,C02,,,
34511000549,C03,,,
34511000552,C01,,,
34511000552,C03,,,
34511000557,C03,,,
34511000559,C01,,,
34511000559,C02,,,
34511000560,C01,,,
34511000560,C03,,,
34511000566,C01,,,
34511000566,C02,,,
34511000568,C01,,,
34511000568,C02,,,
34511000569,C01,,,
34511000569,C02,,,
34511000570,C01,,,
34511000570,C02,,,
34511000571,C01,,,
34511000571,C02,,,
34511000572,C01,,,
34511000573,C01,,,
34511000573,C02,,,
34511000574,C01,,,
34511000574,C02,,,
34511000575,C01,,,
34511000575,C02,,,
34511000577,C01,,,
34511000577,C02,,,
34511000581,C03,,,
34511000583,C01,,,
34511000583,C02,,,
34511000586,C01,,,
34511000586,C02,,,
34511000586,C03,,,
34511000587,C01,,,
34511000587,C03,,,
34511000588,C01,,,
34511000588,C03,,,
34511000588,C05,,,
34511000590,C03,,,
34511000594,C01,,,
34511000594,C02,,,
34511000594,C03,,,
34511000596,C01,,,
34511000596,C02,,,
34511000596,C03,,,
34511000598,C01,,,
34511000601,C01,,,
34511000602,C01,,,
34511000602,C02,,,
34511000605,C01,,,
34511000605,C02,,,
34511000605,C03,,,
34511000607,C01,,,
34511000607,C02,,,
34511000611,C01,,,
34511000611,C02,,,
34511000613,C01,,,
34511000613,C02,,,
34511000621,C01,,,
34511000621,C02,,,
34511000624,C01,,,
34511000624,C02,,,
34511000633,C01,,,
34511000633,C02,,,
34511000639,C01,,,
34511000639,C02,,,
34511000640,C01,,,
34511000640,C02,,,
34511000642,C01,,,
34511000642,C02,,,
34513000124,C01,,,
34513000124,C02,,,
34513000124,C03,,,
34513000140,C01,,,
34513000140,C02,,,
34513000141,C01,,,
34513000141,C02,,,
34513000150,C01,,,
34513000150,C02,,,
34513000151,C01,,,
34513000151,C02,,,
34513000153,C06,,,
34513000168,C01,,,
34513000168,C02,,,
34513000168,C06,,,
34513000172,C06,,,
34513000174,C01,,,
34513000182,C01,,,
34513000182,C02,,,
34513000200,C06,,,
